customer_id,gender,age,education_level,business_type,monthly_income_pln,dependents,dwelling_type,residence_area,distance_to_city_km,road_quality_1to5,wealth_estimate_pln,credit_score_300_850,marital_status,preferred_contact,risk_profile,owns_garage,has_children,has_history,monthly_km,previous_vehicle_segment,previous_vehicle_model,previous_trim,previous_financing,previous_insurance,previous_purchase_price,previous_monthly_rate,previous_vehicle_age_at_purchase,current_budget_monthly_max,dti_limit,updated_at
419,F,36,phd,employee,40000,3,apartment,urban,0,5,2273470,671,single,phone,low,0,1,True,785.0,compact,B2 Hatch,base,lease_48,OC_AC,73595.0,50.01,3.0,12550.0,0.33,2025-09-05 05:56:25.242966
420,M,47,secondary,sole_trader,40000,2,apartment,rural,16,4,3196578,621,partnership,email,low,0,1,False,,,,,,,,,,13765.0,0.36,2025-10-03 05:56:25.242966
421,F,71,phd,employee,40000,3,apartment,rural,8,5,1214808,405,widowed,phone,low,0,1,True,1140.0,mpv,G1 Family,premium,lease_48,OC_AC,142298.0,94.75,2.0,11559.0,0.41,2025-09-21 05:56:25.242966
422,F,58,phd,employee,40000,2,house,rural,27,3,3325676,444,married,phone,low,1,1,False,,,,,,,,,,12930.0,0.42,2025-09-28 05:56:25.242966
423,F,62,bachelor,employee,37074,1,apartment,rural,23,4,2736707,592,single,phone,medium,1,1,False,,,,,,,,,,10308.0,0.34,2025-08-16 05:56:25.242966
424,M,51,master,employee,40000,0,house,urban,0,5,1871981,850,single,chat,medium,0,0,True,569.0,sedan,C1 Sedan,tech,lease_36,OC_AC_GAP,137196.0,116.34,1.0,9660.0,0.33,2025-09-20 05:56:25.242966
425,M,42,vocational,employee,40000,2,house,rural,9,4,1486005,542,married,phone,low,0,1,True,1469.0,crossover,F1 Cross,comfort,lease_36,OC_AC_GAP,107370.0,86.33,3.0,13682.0,0.4,2025-10-28 05:56:25.242966
426,M,30,master,sole_trader,36586,4,apartment,urban,0,5,913696,775,single,email,medium,0,1,True,877.0,sedan,C1 Sedan,tech,cash,OC_AC_GAP,99981.0,0.0,0.0,10329.0,0.36,2025-08-31 05:56:25.242966
427,M,67,master,employee,40000,4,apartment,urban,0,4,3848711,531,single,phone,low,1,1,True,1425.0,wagon,D2 Estate,base,lease_48,OC_AC_GAP,129558.0,76.32,4.0,13465.0,0.39,2025-08-24 05:56:25.242966
428,M,64,phd,employee,37525,1,house,urban,0,5,1319685,691,married,phone,medium,1,1,True,1057.0,compact,B2 Hatch,tech,lease_36,OC_AC,104051.0,85.23,3.0,9344.0,0.33,2025-09-26 05:56:25.242966
429,F,21,vocational,employee,40000,2,apartment,urban,0,5,1244821,831,married,phone,low,0,1,True,1107.0,mpv,G1 Family,premium,cash,OC_AC,153771.0,0.0,1.0,13365.0,0.32,2025-08-10 05:56:25.242966
430,M,59,master,employee,40000,3,house,urban,0,5,2929900,555,divorced,phone,low,0,1,False,,,,,,,,,,11260.0,0.4,2025-09-23 05:56:25.242966
431,F,24,secondary,employee,28692,3,apartment,rural,15,3,1616743,477,married,phone,medium,0,1,False,,,,,,,,,,8526.0,0.39,2025-10-08 05:56:25.242966
432,M,60,vocational,sole_trader,40000,0,apartment,urban,0,5,1423014,850,married,phone,medium,0,0,True,682.0,mpv,G2 Grand,comfort,lease_36,OC_AC,119607.0,102.76,1.0,8877.0,0.26,2025-08-29 05:56:25.242966
433,M,65,vocational,employee,25008,2,apartment,rural,44,3,2137837,558,married,phone,medium,0,1,True,986.0,suv,E3 Adventure,comfort,lease_48,OC_only,192838.0,132.04,4.0,6741.0,0.34,2025-10-20 05:56:25.242966
434,M,27,bachelor,retired,40000,0,apartment,rural,14,4,1872838,842,single,phone,low,1,0,True,1635.0,mpv,G1 Family,comfort,loan_60,OC_AC_GAP,177087.0,95.06,1.0,10449.0,0.31,2025-08-04 05:56:25.242966
435,M,43,vocational,employee,30133,0,apartment,rural,12,3,2261291,499,married,phone,medium,1,0,False,,,,,,,,,,8362.0,0.43,2025-08-31 05:56:25.242966
436,F,26,primary,employee,23323,3,apartment,urban,0,5,539555,589,divorced,phone,low,0,1,False,,,,,,,,,,6679.0,0.35,2025-10-03 05:56:25.242966
437,F,51,secondary,retired,34026,0,apartment,urban,0,5,863955,654,single,phone,low,1,0,False,,,,,,,,,,11469.0,0.35,2025-10-24 05:56:25.242966
438,F,71,bachelor,employee,40000,1,apartment,urban,0,4,3008004,749,single,phone,medium,0,1,True,827.0,sedan,C1 Sedan,tech,lease_48,OC_AC,131085.0,74.91,4.0,11593.0,0.32,2025-09-09 05:56:25.242966
439,M,24,vocational,employee,35102,2,house,rural,23,3,916207,688,divorced,email,medium,1,1,False,,,,,,,,,,8756.0,0.38,2025-09-09 05:56:25.242966
440,F,41,phd,public_sector,40000,3,apartment,urban,0,5,2145706,608,married,chat,high,0,1,True,975.0,suv,E3 Adventure,tech,lease_36,OC_AC,166634.0,147.04,0.0,9792.0,0.41,2025-08-21 05:56:25.242966
441,M,73,master,public_sector,40000,2,house,urban,0,4,1090968,699,married,email,low,1,1,False,,,,,,,,,,12725.0,0.35,2025-10-06 05:56:25.242966
442,F,36,bachelor,company_owner,40000,0,apartment,rural,54,2,2671830,666,married,phone,medium,1,0,False,,,,,,,,,,10165.0,0.37,2025-10-12 05:56:25.242966
443,M,27,phd,employee,40000,3,house,urban,0,5,2736957,773,married,chat,low,0,1,True,721.0,sedan,C2 Executive,base,lease_36,OC_AC,127194.0,106.51,3.0,11373.0,0.34,2025-09-24 05:56:25.242966
444,M,46,secondary,sole_trader,33331,4,house,urban,0,5,2539624,607,single,chat,medium,1,1,False,,,,,,,,,,7894.0,0.34,2025-08-19 05:56:25.242966
445,M,47,primary,unemployed,40000,4,apartment,urban,0,5,3384218,449,divorced,phone,medium,0,1,True,1310.0,city,A1 CityGo,base,cash,OC_AC,64581.0,0.0,0.0,9002.0,0.42,2025-08-11 05:56:25.242966
446,M,56,primary,public_sector,19518,3,house,rural,14,3,1689284,360,widowed,phone,medium,1,1,False,,,,,,,,,,5102.0,0.41,2025-09-30 05:56:25.242966
447,M,37,phd,employee,40000,2,house,urban,0,5,1881190,488,single,email,medium,1,1,True,1096.0,wagon,D2 Estate,base,cash,OC_only,101693.0,0.0,4.0,10528.0,0.4,2025-10-27 05:56:25.242966
448,F,72,phd,employee,40000,4,apartment,rural,30,4,2282846,722,single,chat,medium,0,1,True,1302.0,suv,E2 Trail,base,cash,OC_AC_GAP,213222.0,0.0,4.0,10221.0,0.36,2025-10-22 05:56:25.242966
449,F,48,master,employee,39395,2,house,rural,34,3,3196830,482,married,email,low,1,1,True,1707.0,sedan,C1 Sedan,base,loan_60,OC_AC,105691.0,64.21,3.0,13594.0,0.4,2025-09-13 05:56:25.242966
450,F,35,primary,employee,40000,0,house,rural,14,4,2999448,751,married,email,high,1,0,False,,,,,,,,,,7244.0,0.35,2025-10-29 05:56:25.242966
451,M,72,vocational,company_owner,40000,4,apartment,urban,0,4,4075248,687,married,email,high,1,1,False,,,,,,,,,,9921.0,0.37,2025-08-27 05:56:25.242966
452,F,70,primary,employee,40000,1,house,rural,33,4,3393084,642,married,chat,low,0,1,True,1050.0,compact,B1 Compact,tech,cash,OC_only,89385.0,0.0,4.0,13203.0,0.32,2025-10-29 05:56:25.242966
453,M,47,primary,employee,31474,4,house,urban,0,5,1103592,615,married,phone,low,1,1,True,706.0,sedan,C3 Classic,premium,lease_36,OC_AC,112421.0,105.95,3.0,10257.0,0.32,2025-09-23 05:56:25.242966
454,F,21,vocational,employee,24599,1,house,rural,18,4,1650841,584,married,phone,low,1,1,True,821.0,compact,B3 Active,comfort,loan_60,OC_AC,72082.0,38.84,2.0,7441.0,0.4,2025-08-21 05:56:25.242966
455,M,52,bachelor,employee,40000,4,house,urban,0,5,3482891,300,single,email,medium,1,1,True,1217.0,suv,E3 Adventure,base,cash,OC_AC,198520.0,0.0,4.0,9409.0,0.47,2025-09-19 05:56:25.242966
456,M,50,primary,employee,36733,2,house,rural,28,4,2459794,613,single,phone,high,1,1,True,906.0,city,A1 CityGo,base,lease_36,OC_AC,47855.0,40.41,3.0,9148.0,0.37,2025-09-01 05:56:25.242966
457,F,28,phd,employee,40000,2,house,urban,0,5,2666974,643,married,phone,medium,0,1,True,1086.0,sedan,C3 Classic,tech,lease_48,OC_AC_GAP,127928.0,85.77,3.0,11183.0,0.36,2025-10-01 05:56:25.242966
458,M,54,secondary,employee,40000,1,apartment,urban,0,5,2468847,850,widowed,phone,low,0,1,True,1004.0,suv,E2 Trail,base,cash,OC_AC,192519.0,0.0,1.0,13331.0,0.32,2025-08-21 05:56:25.242966
459,M,66,vocational,public_sector,30011,4,apartment,urban,0,5,2875340,743,married,phone,low,0,1,True,1129.0,crossover,F2 Flex,tech,cash,OC_AC,111981.0,0.0,3.0,8210.0,0.35,2025-09-23 05:56:25.242966
460,F,25,bachelor,employee,40000,0,house,rural,28,3,931448,527,married,phone,low,1,0,True,1283.0,suv,E3 Adventure,tech,loan_60,OC_AC,198184.0,118.24,0.0,12217.0,0.38,2025-08-25 05:56:25.242966
461,M,59,master,employee,40000,2,house,urban,0,5,3424270,625,divorced,phone,low,1,1,True,702.0,crossover,F2 Flex,comfort,lease_36,OC_AC_GAP,98902.0,94.61,4.0,11664.0,0.38,2025-08-07 05:56:25.242966
462,F,27,vocational,employee,35850,1,apartment,urban,0,5,773659,496,married,phone,low,0,1,True,995.0,suv,E1 SUV,comfort,lease_48,OC_AC,117092.0,77.83,4.0,11256.0,0.39,2025-09-27 05:56:25.242966
463,M,61,primary,employee,40000,2,apartment,urban,0,5,1950077,794,married,phone,low,1,1,False,,,,,,,,,,13010.0,0.32,2025-10-11 05:56:25.242966
464,F,43,primary,employee,27287,1,house,rural,24,3,812057,652,single,phone,low,1,1,False,,,,,,,,,,7296.0,0.36,2025-08-09 05:56:25.242966
465,F,20,phd,employee,33668,3,apartment,urban,0,5,1422418,656,married,chat,low,1,1,True,1385.0,city,A1 CityGo,comfort,lease_36,OC_only,57611.0,52.78,2.0,9003.0,0.34,2025-08-31 05:56:25.242966
466,F,73,primary,employee,28588,1,house,rural,10,3,1269250,641,married,phone,medium,0,1,True,1036.0,compact,B3 Active,comfort,lease_48,OC_AC,94896.0,60.48,1.0,6389.0,0.34,2025-08-13 05:56:25.242966
467,F,29,bachelor,employee,21024,0,apartment,rural,39,3,1526877,560,divorced,chat,low,0,0,False,,,,,,,,,,5586.0,0.42,2025-09-27 05:56:25.242966
468,F,52,secondary,sole_trader,40000,0,apartment,urban,0,5,2428021,834,single,phone,low,0,0,True,839.0,sedan,C2 Executive,comfort,loan_60,OC_AC_GAP,131279.0,74.1,2.0,10961.0,0.29,2025-09-30 05:56:25.242966
469,F,29,master,employee,40000,3,apartment,urban,0,5,2782205,766,married,phone,medium,0,1,True,1213.0,suv,E2 Trail,premium,lease_48,OC_only,148346.0,89.45,2.0,9032.0,0.33,2025-10-20 05:56:25.242966
470,M,71,primary,employee,32711,1,house,urban,0,5,1549941,623,single,email,high,1,1,True,358.0,suv,E2 Trail,comfort,lease_36,OC_AC,135984.0,112.96,1.0,6819.0,0.37,2025-08-23 05:56:25.242966
471,M,60,phd,sole_trader,24846,1,house,urban,0,5,642776,547,partnership,email,medium,1,1,True,1192.0,compact,B1 Compact,tech,lease_36,OC_AC_GAP,100358.0,81.99,2.0,6808.0,0.38,2025-08-17 05:56:25.242966
472,F,64,master,employee,39389,3,house,rural,17,3,3232464,740,single,phone,medium,0,1,False,,,,,,,,,,11165.0,0.34,2025-08-19 05:56:25.242966
473,M,43,secondary,employee,40000,1,house,urban,0,5,2630706,773,married,email,medium,0,1,False,,,,,,,,,,9907.0,0.33,2025-10-05 05:56:25.242966
474,M,45,vocational,employee,27266,1,house,urban,0,4,1545552,525,married,email,medium,1,1,False,,,,,,,,,,6181.0,0.37,2025-09-18 05:56:25.242966
475,M,54,phd,employee,40000,1,apartment,rural,13,5,3170346,635,single,phone,medium,0,1,True,1762.0,wagon,D2 Estate,tech,loan_60,OC_only,107438.0,55.25,4.0,11230.0,0.37,2025-09-17 05:56:25.242966
476,F,63,vocational,employee,24773,1,house,urban,0,5,2136577,601,married,phone,low,1,1,False,,,,,,,,,,7162.0,0.36,2025-10-21 05:56:25.242966
477,M,66,secondary,unemployed,40000,3,apartment,urban,0,5,2763710,839,single,phone,medium,0,1,True,723.0,compact,B3 Active,tech,loan_60,OC_AC,106137.0,55.65,4.0,9605.0,0.34,2025-10-31 05:56:25.242966
478,F,20,secondary,unemployed,27696,2,house,urban,0,5,1871185,481,married,phone,low,1,1,True,825.0,mpv,G1 Family,comfort,loan_60,OC_AC,114209.0,70.0,4.0,8228.0,0.41,2025-10-01 05:56:25.242966
479,F,56,vocational,public_sector,40000,4,house,rural,8,3,2948527,580,partnership,chat,low,1,1,True,1231.0,wagon,D3 Long,comfort,cash,OC_AC,110010.0,0.0,4.0,13879.0,0.36,2025-09-16 05:56:25.242966
480,F,26,secondary,employee,40000,3,apartment,urban,0,4,2222459,671,married,phone,low,0,1,True,944.0,wagon,D1 Tourer,base,lease_36,OC_AC,145844.0,134.05,4.0,11491.0,0.36,2025-08-04 05:56:25.242966
481,M,35,primary,employee,40000,0,apartment,urban,0,5,1653517,763,partnership,email,low,0,0,True,1010.0,city,A1 CityGo,base,lease_36,OC_only,68638.0,60.38,0.0,13838.0,0.31,2025-08-14 05:56:25.242966
482,F,65,primary,employee,32705,1,house,urban,0,4,817677,571,single,email,low,0,1,True,900.0,compact,B1 Compact,base,lease_36,OC_AC,93385.0,90.27,1.0,9004.0,0.38,2025-08-28 05:56:25.242966
483,F,33,vocational,employee,24761,1,apartment,urban,0,5,831849,663,married,chat,medium,0,1,False,,,,,,,,,,5656.0,0.35,2025-08-06 05:56:25.242966
484,M,63,primary,employee,31969,2,house,urban,0,5,2578241,643,divorced,phone,low,1,1,False,,,,,,,,,,8495.0,0.34,2025-08-23 05:56:25.242966
485,F,45,secondary,employee,40000,1,house,urban,0,5,2691468,813,divorced,phone,low,0,1,True,1052.0,compact,B2 Hatch,comfort,lease_48,OC_only,94185.0,56.02,4.0,13095.0,0.29,2025-09-14 05:56:25.242966
486,M,32,phd,employee,40000,4,apartment,urban,0,4,1541305,850,single,phone,low,0,1,False,,,,,,,,,,12150.0,0.35,2025-08-10 05:56:25.242966
487,F,38,primary,employee,24857,1,house,urban,0,5,1453983,466,married,email,low,1,1,True,1068.0,mpv,G1 Family,tech,loan_60,OC_only,158875.0,89.21,3.0,7661.0,0.41,2025-08-10 05:56:25.242966
488,M,49,primary,employee,40000,2,apartment,urban,0,5,1406131,626,divorced,phone,medium,0,1,False,,,,,,,,,,11897.0,0.35,2025-10-13 05:56:25.242966
489,F,62,primary,company_owner,34143,0,house,urban,0,5,1487889,481,married,email,low,1,0,True,846.0,compact,B2 Hatch,base,loan_60,OC_AC,76550.0,45.8,3.0,10259.0,0.39,2025-10-06 05:56:25.242966
490,F,53,bachelor,employee,40000,4,apartment,rural,26,3,3509232,656,married,phone,low,0,1,False,,,,,,,,,,10468.0,0.36,2025-08-05 05:56:25.242966
491,M,71,vocational,retired,40000,4,apartment,urban,0,5,2314193,471,single,phone,low,0,1,True,465.0,wagon,D2 Estate,comfort,lease_36,OC_only,139390.0,136.12,2.0,12874.0,0.39,2025-10-31 05:56:25.242966
492,F,67,secondary,employee,40000,3,house,rural,30,3,1746529,759,single,chat,low,0,1,False,,,,,,,,,,10831.0,0.3,2025-09-15 05:56:25.242966
493,M,61,primary,employee,39940,1,house,rural,7,5,2375712,801,married,email,low,1,1,True,1587.0,city,A2 Micro,premium,lease_48,OC_AC,54707.0,35.86,1.0,12308.0,0.31,2025-09-27 05:56:25.242966
494,F,53,vocational,employee,40000,0,house,urban,0,5,1973757,666,married,phone,low,1,0,False,,,,,,,,,,13418.0,0.35,2025-08-25 05:56:25.242966
495,F,35,secondary,employee,26841,3,apartment,urban,0,5,1697433,535,single,email,medium,0,1,True,1471.0,compact,B3 Active,comfort,lease_36,OC_AC,90217.0,76.74,3.0,6929.0,0.38,2025-08-06 05:56:25.242966
496,M,42,secondary,employee,27545,2,apartment,urban,0,5,2248039,625,single,phone,high,0,1,False,,,,,,,,,,5651.0,0.34,2025-10-03 05:56:25.242966
497,M,26,bachelor,employee,40000,4,apartment,urban,0,5,2035156,425,married,email,medium,1,1,True,1014.0,crossover,F2 Flex,tech,loan_60,OC_only,107002.0,56.39,2.0,10642.0,0.41,2025-10-12 05:56:25.242966
498,F,40,master,sole_trader,40000,3,house,urban,0,5,2292712,731,married,phone,low,1,1,True,1104.0,crossover,F1 Cross,tech,lease_36,OC_AC,138201.0,131.12,2.0,10508.0,0.32,2025-10-02 05:56:25.242966
499,M,70,secondary,employee,40000,2,house,urban,0,5,2150355,730,married,phone,low,1,1,True,1219.0,crossover,F3 Edge,base,lease_48,OC_AC_GAP,115254.0,66.63,0.0,11230.0,0.32,2025-08-28 05:56:25.242966
500,F,43,phd,employee,38250,4,apartment,urban,0,4,2181043,487,married,phone,medium,1,1,True,978.0,suv,E1 SUV,comfort,lease_48,OC_AC,117845.0,72.37,2.0,9958.0,0.4,2025-09-29 05:56:25.242966
501,F,26,bachelor,public_sector,22369,4,house,rural,23,2,802967,500,single,phone,low,1,1,True,1519.0,city,A3 Urban,tech,lease_36,OC_AC,74370.0,68.82,1.0,6161.0,0.44,2025-09-04 05:56:25.242966
502,F,55,vocational,employee,22868,2,apartment,urban,0,5,531511,373,divorced,email,high,1,1,True,1015.0,city,A1 CityGo,tech,cash,OC_AC_GAP,51459.0,0.0,2.0,4188.0,0.46,2025-09-30 05:56:25.242966
503,M,72,vocational,sole_trader,23300,0,house,rural,14,4,2179843,492,married,phone,low,1,0,False,,,,,,,,,,7188.0,0.44,2025-08-26 05:56:25.242966
504,F,67,vocational,employee,40000,0,house,rural,29,4,2303588,533,single,phone,low,1,0,True,882.0,wagon,D3 Long,comfort,lease_36,OC_AC,99554.0,87.62,4.0,11605.0,0.38,2025-10-26 05:56:25.242966
505,F,35,bachelor,employee,40000,2,apartment,rural,12,4,1964504,831,married,phone,low,1,1,False,,,,,,,,,,11562.0,0.34,2025-10-01 05:56:25.242966
506,M,44,vocational,employee,33920,2,apartment,urban,0,4,904897,423,married,phone,high,0,1,True,769.0,suv,E1 SUV,base,lease_36,OC_AC_GAP,184695.0,163.51,3.0,8811.0,0.42,2025-10-04 05:56:25.242966
507,M,49,phd,employee,28785,0,apartment,urban,0,5,2240467,438,married,email,high,0,0,False,,,,,,,,,,5439.0,0.43,2025-09-08 05:56:25.242966
508,M,33,secondary,company_owner,31674,0,house,urban,0,5,933265,614,married,phone,medium,1,0,False,,,,,,,,,,7359.0,0.37,2025-09-03 05:56:25.242966
509,M,34,phd,employee,40000,3,apartment,urban,0,4,1755733,635,married,email,low,1,1,True,794.0,sedan,C2 Executive,base,loan_60,OC_AC,111091.0,63.14,1.0,13505.0,0.35,2025-08-27 05:56:25.242966
510,F,33,master,employee,40000,3,apartment,urban,0,5,2746221,486,married,chat,medium,1,1,False,,,,,,,,,,9217.0,0.41,2025-08-11 05:56:25.242966
511,M,74,secondary,employee,29297,0,apartment,rural,31,4,1831009,618,single,phone,low,0,0,False,,,,,,,,,,10013.0,0.37,2025-08-21 05:56:25.242966
512,F,61,vocational,retired,34583,2,apartment,urban,0,5,3170404,398,single,email,low,0,1,False,,,,,,,,,,10970.0,0.39,2025-10-28 05:56:25.242966
513,M,66,master,student,40000,0,apartment,urban,0,5,1627943,569,single,phone,medium,0,0,True,947.0,suv,E3 Adventure,tech,lease_36,OC_AC,161574.0,158.36,3.0,10490.0,0.37,2025-09-01 05:56:25.242966
514,M,64,vocational,public_sector,40000,3,apartment,urban,0,4,3103756,656,married,phone,high,1,1,False,,,,,,,,,,8091.0,0.37,2025-10-30 05:56:25.242966
515,M,72,vocational,sole_trader,40000,4,house,rural,19,4,4091355,701,married,phone,low,0,1,False,,,,,,,,,,11438.0,0.35,2025-09-24 05:56:25.242966
516,F,25,phd,sole_trader,40000,4,house,rural,47,3,1924824,788,married,phone,low,1,1,True,1313.0,mpv,G2 Grand,comfort,lease_48,OC_AC,119253.0,74.37,0.0,13304.0,0.33,2025-09-08 05:56:25.242966
517,F,68,secondary,employee,40000,2,apartment,urban,0,5,3117572,761,single,phone,low,0,1,True,875.0,suv,E1 SUV,base,lease_48,OC_AC,200333.0,114.22,3.0,10230.0,0.31,2025-10-03 05:56:25.242966
518,M,23,primary,retired,31738,3,house,rural,11,4,1233687,494,married,phone,low,1,1,False,,,,,,,,,,10374.0,0.4,2025-08-30 05:56:25.242966
519,F,46,secondary,employee,29072,4,house,urban,0,5,2049680,332,single,email,low,0,1,True,853.0,crossover,F1 Cross,comfort,loan_60,OC_AC,127614.0,71.66,4.0,9675.0,0.44,2025-08-21 05:56:25.242966
520,M,52,secondary,employee,40000,3,apartment,urban,0,5,3378804,723,married,phone,medium,0,1,False,,,,,,,,,,11059.0,0.33,2025-09-07 05:56:25.242966
521,M,39,phd,sole_trader,35667,2,house,rural,17,3,2273340,823,married,chat,low,1,1,True,1216.0,suv,E3 Adventure,premium,cash,OC_only,194540.0,0.0,4.0,9111.0,0.29,2025-09-14 05:56:25.242966
522,M,28,master,employee,40000,3,apartment,rural,11,4,2843147,829,single,phone,medium,1,1,False,,,,,,,,,,11176.0,0.32,2025-08-05 05:56:25.242966
523,F,30,vocational,employee,31396,2,apartment,urban,0,5,1649960,703,married,email,low,0,1,False,,,,,,,,,,10119.0,0.35,2025-09-03 05:56:25.242966
524,F,65,primary,employee,29345,4,house,urban,0,5,1990473,438,married,phone,low,1,1,False,,,,,,,,,,7375.0,0.42,2025-10-11 05:56:25.242966
525,F,37,bachelor,employee,40000,2,apartment,urban,0,5,1543865,594,married,phone,low,1,1,True,1002.0,city,A2 Micro,base,loan_60,OC_only,54068.0,28.54,2.0,13569.0,0.41,2025-09-02 05:56:25.242966
526,M,37,primary,retired,22722,4,house,rural,46,3,1433738,550,single,phone,low,1,1,False,,,,,,,,,,5981.0,0.39,2025-09-18 05:56:25.242966
527,M,70,vocational,employee,29275,0,apartment,rural,42,2,2739467,489,widowed,chat,low,1,0,True,1801.0,sedan,C3 Classic,tech,lease_36,OC_AC,90659.0,75.29,3.0,10131.0,0.42,2025-10-29 05:56:25.242966
528,F,27,primary,retired,22391,0,apartment,urban,0,5,1217411,450,partnership,chat,medium,1,0,False,,,,,,,,,,5053.0,0.41,2025-08-10 05:56:25.242966
529,M,70,primary,employee,25730,0,house,urban,0,5,1122103,650,divorced,phone,high,1,0,True,1040.0,crossover,F1 Cross,comfort,lease_48,OC_only,131788.0,88.14,3.0,5121.0,0.35,2025-08-21 05:56:25.242966
530,F,70,phd,student,40000,2,house,rural,15,4,2702523,592,single,email,low,1,1,True,1270.0,sedan,C2 Executive,base,lease_36,OC_AC,103193.0,86.98,2.0,12761.0,0.35,2025-09-06 05:56:25.242966
531,F,52,primary,employee,21813,3,house,urban,0,5,1615698,403,married,email,medium,0,1,False,,,,,,,,,,5038.0,0.43,2025-09-01 05:56:25.242966
532,M,29,primary,public_sector,33260,1,house,urban,0,5,2391639,775,single,phone,high,1,1,False,,,,,,,,,,6479.0,0.27,2025-09-10 05:56:25.242966
533,F,28,phd,employee,33902,0,house,urban,0,4,930137,690,divorced,phone,low,1,0,False,,,,,,,,,,8513.0,0.35,2025-10-01 05:56:25.242966
534,F,35,vocational,employee,25533,4,apartment,urban,0,5,700100,444,married,email,medium,0,1,True,532.0,suv,E2 Trail,base,lease_36,OC_only,127909.0,116.3,2.0,7305.0,0.42,2025-08-09 05:56:25.242966
535,M,51,master,employee,40000,3,house,urban,0,5,2014948,545,single,email,high,1,1,False,,,,,,,,,,7320.0,0.38,2025-09-12 05:56:25.242966
536,F,28,primary,employee,40000,3,apartment,rural,29,3,1028036,850,single,phone,medium,0,1,True,1016.0,sedan,C3 Classic,base,cash,OC_AC,126266.0,0.0,3.0,10824.0,0.3,2025-10-01 05:56:25.242966
537,F,45,primary,employee,34332,2,house,rural,38,3,2909214,576,divorced,phone,medium,1,1,True,1178.0,wagon,D3 Long,comfort,lease_36,OC_AC_GAP,152332.0,132.54,3.0,9152.0,0.35,2025-08-31 05:56:25.242966
538,M,26,primary,company_owner,23260,2,apartment,urban,0,5,969246,641,divorced,phone,medium,0,1,True,680.0,wagon,D2 Estate,base,cash,OC_only,105192.0,0.0,3.0,6069.0,0.38,2025-10-17 05:56:25.242966
539,F,49,master,public_sector,40000,0,house,urban,0,5,2306071,721,married,chat,low,1,0,True,1182.0,crossover,F1 Cross,base,cash,OC_AC,159803.0,0.0,3.0,11501.0,0.33,2025-10-03 05:56:25.242966
540,M,21,bachelor,sole_trader,16222,0,house,urban,0,4,477285,457,married,phone,medium,0,0,False,,,,,,,,,,3958.0,0.39,2025-10-20 05:56:25.242966
541,F,58,secondary,employee,40000,4,apartment,urban,0,5,2222185,546,married,phone,high,1,1,False,,,,,,,,,,10262.0,0.39,2025-10-24 05:56:25.242966
542,F,23,vocational,employee,40000,1,house,rural,25,4,2820578,847,divorced,phone,low,0,1,True,1456.0,compact,B3 Active,tech,lease_48,OC_only,79837.0,46.88,3.0,13141.0,0.3,2025-08-19 05:56:25.242966
543,F,30,primary,retired,27458,3,apartment,rural,24,3,1286549,607,married,email,medium,1,1,False,,,,,,,,,,8068.0,0.36,2025-09-22 05:56:25.242966
544,M,29,bachelor,retired,38162,3,house,rural,14,4,737743,405,married,email,low,1,1,True,1978.0,compact,B1 Compact,tech,cash,OC_AC,82132.0,0.0,2.0,12341.0,0.41,2025-08-15 05:56:25.242966
545,F,65,vocational,employee,40000,1,apartment,rural,10,3,1716065,779,married,phone,low,0,1,True,1475.0,sedan,C1 Sedan,base,lease_36,OC_AC,109228.0,101.54,2.0,13316.0,0.32,2025-09-04 05:56:25.242966
546,M,22,bachelor,public_sector,40000,1,apartment,urban,0,5,2780991,611,divorced,phone,medium,0,1,False,,,,,,,,,,11885.0,0.39,2025-10-10 05:56:25.242966
547,M,43,master,employee,25163,3,apartment,urban,0,5,2112999,445,single,email,medium,0,1,False,,,,,,,,,,6449.0,0.42,2025-10-12 05:56:25.242966
548,M,52,phd,retired,36210,0,house,urban,0,5,1339053,675,married,phone,medium,0,0,False,,,,,,,,,,10593.0,0.35,2025-09-20 05:56:25.242966
549,F,48,secondary,public_sector,40000,2,house,urban,0,5,2504297,576,single,phone,medium,1,1,False,,,,,,,,,,8938.0,0.39,2025-10-23 05:56:25.242966
550,M,57,primary,company_owner,26535,4,house,urban,0,4,767446,499,married,chat,low,1,1,True,486.0,crossover,F3 Edge,tech,lease_48,OC_AC,117685.0,81.0,4.0,6920.0,0.4,2025-09-09 05:56:25.242966
551,M,64,vocational,employee,40000,3,house,rural,43,2,2695894,501,divorced,phone,high,0,1,True,1063.0,compact,B3 Active,base,loan_60,OC_only,95055.0,58.49,1.0,8769.0,0.4,2025-09-20 05:56:25.242966
552,F,41,phd,sole_trader,40000,3,house,urban,0,4,1148135,550,single,phone,medium,0,1,False,,,,,,,,,,10253.0,0.38,2025-10-19 05:56:25.242966
553,M,65,bachelor,employee,26593,0,apartment,rural,43,2,2282307,607,married,phone,medium,0,0,True,380.0,city,A3 Urban,tech,lease_36,OC_AC,70424.0,57.8,4.0,6783.0,0.38,2025-09-14 05:56:25.242966
554,M,37,bachelor,student,26058,0,apartment,urban,0,5,2006751,503,single,email,low,1,0,False,,,,,,,,,,7914.0,0.39,2025-08-16 05:56:25.242966
555,M,74,secondary,employee,18636,1,apartment,urban,0,5,745427,533,divorced,email,low,1,1,True,711.0,sedan,C1 Sedan,base,lease_36,OC_AC_GAP,106939.0,87.25,0.0,5662.0,0.36,2025-08-11 05:56:25.242966
